id,WELL,DEPTH,SP,GR,AC,label
2153,2,1489.0,60.31,134.61,314.11,0
2154,2,1489.13,60.29,137.81,315.2,0
2155,2,1489.25,60.26,145.59,325.75,0
2156,2,1489.38,60.25,153.68,349.15,2
2157,2,1489.5,60.25,158.02,360.2,2
2158,2,1489.63,60.26,166.56,373.6,2
2159,2,1489.75,60.28,171.19,381.27,2
2160,2,1489.88,60.29,171.24,381.25,2
2161,2,1490.0,60.31,169.25,373.24,2
2162,2,1490.13,60.34,169.16,376.87,2
2163,2,1490.25,60.35,170.16,383.87,2
2164,2,1490.38,60.39,172.55,394.02,2
2165,2,1490.5,60.42,173.7,397.83,2
2166,2,1490.63,60.47,176.01,404.41,2
2167,2,1490.75,60.55,178.28,400.92,2
2168,2,1490.88,60.58,179.19,398.46,2
2169,2,1491.0,60.67,180.56,401.66,2
2170,2,1491.13,60.75,182.01,408.2,2
2171,2,1491.25,60.78,182.8,410.66,2
2172,2,1491.38,60.84,184.33,416.14,2
2173,2,1491.5,60.88,185.44,419.51,2
2174,2,1491.63,60.9,185.58,419.4,2
2175,2,1491.75,60.91,185.62,417.75,2
2176,2,1491.88,60.9,186.27,416.03,2
2177,2,1492.0,60.89,189.52,408.11,2
2178,2,1492.13,60.86,194.25,399.37,2
2179,2,1492.25,60.84,196.3,398.3,2
2180,2,1492.38,60.81,199.33,400.97,2
2181,2,1492.5,60.77,201.92,403.53,2
2182,2,1492.63,60.76,203.18,404.36,2
2183,2,1492.75,60.76,204.19,403.23,2
2184,2,1492.88,60.78,201.48,394.03,2
2185,2,1493.0,60.8,198.38,389.08,2
2186,2,1493.13,60.88,188.56,383.47,2
2187,2,1493.25,60.99,175.9,377.09,2
2188,2,1493.38,61.06,170.14,373.02,2
2189,2,1493.5,61.22,162.19,366.44,0
2190,2,1493.63,61.31,159.97,363.56,0
2191,2,1493.75,61.49,157.28,359.51,0
2192,2,1493.88,61.69,156.64,362.19,0
2193,2,1494.0,61.79,157.27,365.1,0
2194,2,1494.13,61.99,158.99,368.65,0
2195,2,1494.25,62.18,159.33,368.21,0
2196,2,1494.38,62.27,158.88,367.23,0
2197,2,1494.5,62.43,157.67,365.44,0
2198,2,1494.63,62.58,157.73,366.08,0
2199,2,1494.75,62.65,158.47,367.27,0
2200,2,1494.88,62.76,159.97,368.06,0
2201,2,1495.0,62.8,159.76,366.73,0
2202,2,1495.13,62.85,157.15,361.74,0
2203,2,1495.25,62.87,155.14,353.95,0
2204,2,1495.38,62.86,154.79,348.39,0
2205,2,1495.5,62.82,152.93,336.83,0
2206,2,1495.63,62.74,147.33,329.16,0
2207,2,1495.75,62.69,143.83,325.84,0
2208,2,1495.88,62.59,137.6,318.44,0
2209,2,1496.0,62.47,132.95,313.09,0
2210,2,1496.13,62.4,131.24,311.48,0
2211,2,1496.25,62.28,129.2,308.63,0
2212,2,1496.38,62.17,127.92,306.68,0
2213,2,1496.5,62.12,127.12,306.13,0
2214,2,1496.63,62.02,125.34,304.81,0
2215,2,1496.75,61.98,124.51,304.51,0
2216,2,1496.88,61.9,123.33,305.12,0
2217,2,1497.0,61.83,124.12,305.46,0
2218,2,1497.13,61.79,125.53,306.13,0
2219,2,1497.25,61.73,129.89,310.93,0
2220,2,1497.38,61.68,134.08,319.02,0
2221,2,1497.5,61.65,135.42,323.9,0
2222,2,1497.63,61.6,137.18,334.19,0
2223,2,1497.75,61.54,139.35,341.86,0
2224,2,1497.88,61.51,141.05,344.4,0
2225,2,1498.0,61.46,145.55,345.55,0
2226,2,1498.13,61.43,147.79,343.41,0
2227,2,1498.25,61.38,150.15,341.19,0
2228,2,1498.38,61.33,149.72,353.4,0
2229,2,1498.5,61.31,150.03,360.17,2
2230,2,1498.63,61.27,154.65,364.37,2
2231,2,1498.75,61.24,163.03,364.23,2
2232,2,1498.88,61.22,166.99,362.07,2
2233,2,1499.0,61.18,172.03,352.21,2
2234,2,1499.13,61.14,173.43,349.09,2
2235,2,1499.25,61.11,173.14,350.21,2
2236,2,1499.38,61.05,172.0,353.99,2
2237,2,1499.5,60.99,172.71,362.37,2
2238,2,1499.63,60.95,174.16,364.38,2
2239,2,1499.75,60.87,177.06,363.53,2
2240,2,1499.88,60.83,176.83,365.98,2
2241,2,1500.0,60.75,171.66,378.49,2
2242,2,1500.13,60.66,166.18,385.11,2
2243,2,1500.25,60.62,165.56,385.42,2
2244,2,1500.38,60.54,167.47,385.73,2
2245,2,1500.5,60.46,168.02,381.24,2
2246,2,1500.63,60.43,166.71,376.93,2
2247,2,1500.75,60.38,162.92,372.9,2
2248,2,1500.88,60.34,161.3,375.53,2
2249,2,1501.0,60.32,161.97,376.9,2
2250,2,1501.13,60.3,165.73,379.18,2
2251,2,1501.25,60.29,168.14,379.78,2
2252,2,1501.38,60.26,172.81,381.24,2
2253,2,1501.5,60.23,176.24,389.17,2
2254,2,1501.63,60.22,176.98,393.82,2
2255,2,1501.75,60.17,175.96,403.61,2
2256,2,1501.88,60.12,169.77,418.22,2
2257,2,1502.0,60.1,164.38,419.01,2
2258,2,1502.13,60.05,152.86,395.94,2
2259,2,1502.25,60.01,149.86,374.76,2
2260,2,1502.38,59.99,153.89,370.51,2
2261,2,1502.5,59.96,168.4,359.19,2
2262,2,1502.63,59.95,179.77,357.59,2
2263,2,1502.75,59.96,181.73,366.37,2
2264,2,1502.88,59.98,180.72,380.86,2
2265,2,1503.0,60.0,180.7,376.65,2
2266,2,1503.13,60.07,187.61,359.1,2
2267,2,1503.25,60.18,202.23,357.72,2
2268,2,1503.38,60.25,209.32,356.17,2
2269,2,1503.5,60.42,217.15,340.87,2
2270,2,1503.63,60.61,215.8,334.66,2
2271,2,1503.75,60.71,211.99,332.89,2
2272,2,1503.88,60.92,199.23,315.21,2
2273,2,1504.0,61.12,185.32,296.92,0
2274,2,1504.13,61.22,180.53,293.07,0
2275,2,1504.25,61.42,176.58,287.17,0
2276,2,1504.38,61.59,176.75,280.96,0
2277,2,1504.5,61.67,178.02,280.13,0
2278,2,1504.63,61.82,183.93,283.28,0
2279,2,1504.75,61.88,187.76,285.93,0
2280,2,1504.88,61.97,190.81,293.13,0
2281,2,1505.0,62.04,182.11,302.31,0
2282,2,1505.13,62.05,174.46,306.35,0
2283,2,1505.25,62.06,158.35,311.26,0
2284,2,1505.38,62.05,146.6,311.76,0
2285,2,1505.5,62.04,143.08,311.08,0
2286,2,1505.63,62.01,138.97,309.37,0
2287,2,1505.75,61.97,135.26,306.92,0
2288,2,1505.88,61.94,132.91,305.25,0
2289,2,1506.0,61.89,130.05,301.86,0
2290,2,1506.13,61.86,131.18,300.56,0
2291,2,1506.25,61.8,139.65,299.91,0
2292,2,1506.38,61.71,151.16,303.3,0
2293,2,1506.5,61.66,154.54,307.21,0
2294,2,1506.63,61.54,151.7,320.97,0
2295,2,1506.75,61.42,139.28,332.33,0
2296,2,1506.88,61.36,133.13,332.66,0
2297,2,1507.0,61.25,127.16,329.94,0
2298,2,1507.13,61.15,128.88,332.73,0
2299,2,1507.25,61.12,130.6,332.72,0
2300,2,1507.38,61.07,132.24,332.61,0
2301,2,1507.5,61.04,131.54,346.26,0
2302,2,1507.63,61.03,131.53,352.48,0
2303,2,1507.75,61.02,133.01,350.85,0
2304,2,1507.88,61.02,134.29,347.79,0
2305,2,1508.0,61.01,137.17,345.68,0
2306,2,1508.13,60.99,141.39,341.0,0
2307,2,1508.25,60.97,144.94,338.17,0
2308,2,1508.38,60.94,153.47,336.95,0
2309,2,1508.5,60.89,159.03,339.36,0
2310,2,1508.63,60.87,159.67,340.58,0
2311,2,1508.75,60.83,158.02,344.74,0
2312,2,1508.88,60.79,156.86,356.43,0
2313,2,1509.0,60.78,157.61,362.8,0
2314,2,1509.13,60.77,162.1,374.49,0
2315,2,1509.25,60.77,165.12,381.24,0
2316,2,1509.38,60.78,170.75,389.34,2
2317,2,1509.5,60.81,176.8,387.63,2
2318,2,1509.63,60.83,181.4,387.84,2
2319,2,1509.75,60.86,193.06,387.08,2
2320,2,1509.88,60.88,199.72,380.8,2
2321,2,1510.0,60.89,198.56,379.41,2
2322,2,1510.13,60.88,189.91,379.04,2
2323,2,1510.25,60.86,182.42,380.85,2
2324,2,1510.38,60.84,181.25,383.35,2
2325,2,1510.5,60.78,181.56,387.4,2
2326,2,1510.63,60.72,181.98,394.59,2
2327,2,1510.75,60.69,181.62,398.94,2
2328,2,1510.88,60.64,178.86,399.17,2
2329,2,1511.0,60.62,175.79,396.91,2
2330,2,1511.13,60.58,165.83,392.82,2
2331,2,1511.25,60.57,155.37,376.14,2
2332,2,1511.38,60.57,151.94,366.89,2
2333,2,1511.5,60.59,149.83,362.68,2
2334,2,1511.63,60.62,151.63,364.22,2
2335,2,1511.75,60.65,152.69,365.39,2
2336,2,1511.88,60.71,154.03,375.9,2
2337,2,1512.0,60.78,155.08,377.76,2
2338,2,1512.13,60.82,156.38,370.48,2
2339,2,1512.25,60.9,162.64,353.69,2
2340,2,1512.38,60.95,167.34,347.61,2
2341,2,1512.5,61.03,175.86,334.38,2
2342,2,1512.63,61.11,177.72,320.49,2
2343,2,1512.75,61.15,176.03,316.72,2
2344,2,1512.88,61.22,170.0,317.25,2
2345,2,1513.0,61.29,160.59,325.6,0
2346,2,1513.13,61.32,154.07,330.52,0
2347,2,1513.25,61.39,139.66,340.75,0
2348,2,1513.38,61.44,130.62,353.09,0
2349,2,1513.5,61.47,129.87,356.36,0
2350,2,1513.63,61.51,133.74,356.86,0
2351,2,1513.75,61.54,136.88,363.49,0
2352,2,1513.88,61.54,136.22,366.96,0
2353,2,1514.0,61.53,131.62,369.32,0
2354,2,1514.13,61.52,129.19,370.68,0
2355,2,1514.25,61.47,126.49,371.31,0
2356,2,1514.38,61.4,125.65,366.55,0
2357,2,1514.5,61.36,125.44,365.74,0
2358,2,1514.63,61.27,125.58,368.54,0
2359,2,1514.75,61.17,126.68,374.58,0
2360,2,1514.88,61.12,127.51,377.22,0
2361,2,1515.0,61.01,129.12,377.56,0
2362,2,1515.13,60.91,130.64,378.17,0
2363,2,1515.25,60.85,131.54,380.39,0
2364,2,1515.38,60.75,133.66,383.17,0
2365,2,1515.5,60.65,135.78,387.88,0
2366,2,1515.63,60.6,136.8,393.27,0
2367,2,1515.75,60.5,139.35,398.46,0
2368,2,1515.88,60.46,141.03,394.7,0
2369,2,1516.0,60.38,144.23,387.14,0
2370,2,1516.13,60.31,145.81,388.04,0
2371,2,1516.25,60.28,146.41,387.3,0
2372,2,1516.38,60.24,148.73,387.58,0
2373,2,1516.5,60.22,150.71,394.47,0
2374,2,1516.63,60.21,150.82,394.08,0
2375,2,1516.75,60.21,151.64,387.35,0
2376,2,1516.88,60.21,156.28,388.27,0
2377,2,1517.0,60.21,159.14,387.86,0
2378,2,1517.13,60.22,163.11,377.59,0
2379,2,1517.25,60.23,164.31,373.11,0
2380,2,1517.38,60.25,167.27,372.11,0
2381,2,1517.5,60.28,172.61,369.86,0
2382,2,1517.63,60.3,177.26,369.67,2
2383,2,1517.75,60.36,193.88,380.66,2
2384,2,1517.88,60.43,217.1,393.52,2
2385,2,1518.0,60.48,226.53,395.85,2
2386,2,1518.13,60.57,232.46,399.98,2
2387,2,1518.25,60.67,222.24,402.9,2
2388,2,1518.38,60.72,214.64,399.03,2
2389,2,1518.5,60.82,200.46,385.32,0
2390,2,1518.63,60.9,187.36,376.54,0
2391,2,1518.75,60.93,180.47,372.32,0
2392,2,1518.88,60.98,168.59,359.51,0
2393,2,1519.0,61.0,165.96,354.96,0
2394,2,1519.13,61.01,170.57,360.38,0
2395,2,1519.25,60.99,182.86,370.26,0
2396,2,1519.38,60.97,187.97,370.9,0
2397,2,1519.5,60.92,190.98,374.81,0
2398,2,1519.63,60.84,184.29,388.38,0
2399,2,1519.75,60.79,179.0,391.5,0
2400,2,1519.88,60.69,168.99,384.31,0
2401,2,1520.0,60.58,163.14,373.59,0
2402,2,1520.13,60.52,161.74,368.29,0
2403,2,1520.25,60.41,160.12,351.31,0
2404,2,1520.38,60.36,159.09,341.7,0
2405,2,1520.5,60.26,156.37,332.46,0
2406,2,1520.63,60.16,155.19,330.67,0
2407,2,1520.75,60.12,156.12,327.71,0
2408,2,1520.88,60.04,160.29,320.93,0
2409,2,1521.0,59.97,163.25,320.64,0
2410,2,1521.13,59.95,162.87,325.3,0
2411,2,1521.25,59.91,158.86,349.19,0
2412,2,1521.38,59.91,152.11,383.2,0
2413,2,1521.5,59.92,147.81,394.41,0
2414,2,1521.63,59.98,137.38,393.13,0
2415,2,1521.75,60.1,127.57,365.31,0
2416,2,1521.88,60.17,124.5,345.88,0
2417,2,1522.0,60.35,123.23,310.11,0
2418,2,1522.13,60.45,124.48,299.01,0
2419,2,1522.25,60.67,129.62,292.37,0
2420,2,1522.38,60.91,137.14,297.67,0
2421,2,1522.5,61.02,140.85,300.33,0
2422,2,1522.63,61.24,146.3,300.69,0
2423,2,1522.75,61.43,149.31,306.58,0
2424,2,1522.88,61.51,150.62,314.41,0
2425,2,1523.0,61.66,153.93,332.88,0
2426,2,1523.13,61.77,157.02,352.63,0
2427,2,1523.25,61.81,157.7,361.18,0
2428,2,1523.38,61.89,156.45,367.05,0
2429,2,1523.5,61.93,155.1,365.51,0
2430,2,1523.63,62.0,154.68,360.7,0
2431,2,1523.75,62.08,160.4,356.71,0
2432,2,1523.88,62.13,165.38,357.6,2
2433,2,1524.0,62.23,177.02,366.12,2
2434,2,1524.13,62.34,187.41,372.05,2
2435,2,1524.25,62.39,190.3,372.86,2
2436,2,1524.38,62.51,188.33,373.97,2
2437,2,1524.5,62.61,176.47,373.47,2
2438,2,1524.63,62.67,169.41,372.06,2
2439,2,1524.75,62.76,159.99,369.98,0
2440,2,1524.88,62.84,157.48,371.94,0
2441,2,1525.0,62.88,156.69,373.12,0
2442,2,1525.13,62.93,153.56,370.37,0
2443,2,1525.25,62.94,152.01,366.7,0
2444,2,1525.38,62.96,151.93,361.85,0
2445,2,1525.5,62.95,154.14,361.44,0
2446,2,1525.63,62.93,155.01,361.33,0
2447,2,1525.75,62.89,156.66,365.72,0
2448,2,1525.88,62.83,158.75,379.31,0
2449,2,1526.0,62.8,159.47,386.47,0
2450,2,1526.13,62.73,159.1,395.89,0
2451,2,1526.25,62.67,157.0,393.16,0
2452,2,1526.38,62.64,155.69,386.1,0
2453,2,1526.5,62.6,152.39,366.47,0
2454,2,1526.63,62.56,148.93,345.15,0
2455,2,1526.75,62.54,148.02,334.88,0
2456,2,1526.88,62.5,149.7,322.72,0
2457,2,1527.0,62.48,151.96,322.17,0
2458,2,1527.13,62.44,156.58,324.76,0
2459,2,1527.25,62.39,158.37,326.78,0
2460,2,1527.38,62.37,158.08,329.65,0
2461,2,1527.5,62.32,155.77,336.99,0
2462,2,1527.63,62.27,151.22,341.48,0
2463,2,1527.75,62.24,148.27,345.05,0
2464,2,1527.88,62.19,142.03,353.32,0
2465,2,1528.0,62.14,135.99,349.99,0
2466,2,1528.13,62.11,133.54,345.22,0
2467,2,1528.25,62.05,130.94,336.71,0
2468,2,1528.38,62.02,130.97,331.65,0
2469,2,1528.5,61.94,133.66,319.0,0
2470,2,1528.63,61.85,137.85,317.86,0
2471,2,1528.75,61.8,139.59,324.83,0
2472,2,1528.88,61.69,141.59,342.27,0
2473,2,1529.0,61.57,142.76,350.11,0
2474,2,1529.13,61.51,144.08,351.09,0
2475,2,1529.25,61.39,148.76,349.12,0
2476,2,1529.38,61.28,153.43,342.01,0
2477,2,1529.5,61.24,154.74,339.73,0
2478,2,1529.63,61.15,154.55,344.19,0
2479,2,1529.75,61.09,152.31,355.79,0
2480,2,1529.88,61.06,151.77,361.96,0
2481,2,1530.0,61.03,153.27,375.18,0
2482,2,1530.13,61.02,154.91,380.02,0
2483,2,1530.25,61.01,157.74,381.58,0
2484,2,1530.38,61.03,158.74,380.73,0
2485,2,1530.5,61.05,159.65,379.19,2
2486,2,1530.63,61.09,165.86,368.07,2
2487,2,1530.75,61.15,177.13,363.3,2
2488,2,1530.88,61.18,182.22,365.34,2
2489,2,1531.0,61.24,185.94,362.92,2
2490,2,1531.13,61.3,181.62,358.27,2
2491,2,1531.25,61.32,178.82,359.92,2
2492,2,1531.38,61.36,176.21,362.51,2
2493,2,1531.5,61.37,176.97,363.06,2
2494,2,1531.63,61.38,181.15,373.65,2
2495,2,1531.75,61.38,183.63,389.7,2
2496,2,1531.88,61.37,181.83,391.56,2
2497,2,1532.0,61.35,170.35,379.33,1
2498,2,1532.13,61.32,154.27,353.38,1
2499,2,1532.25,61.3,148.19,337.49,1
2500,2,1532.38,61.26,144.15,306.27,1
2501,2,1532.5,61.22,147.48,289.69,1
2502,2,1532.63,61.2,149.07,287.91,1
2503,2,1532.75,61.16,149.63,287.4,1
2504,2,1532.88,61.12,150.31,288.79,1
2505,2,1533.0,61.09,152.34,292.55,1
2506,2,1533.13,61.04,159.13,303.09,1
2507,2,1533.25,61.02,161.81,307.71,1
2508,2,1533.38,60.97,160.72,315.25,1
2509,2,1533.5,60.93,151.66,316.31,1
2510,2,1533.63,60.92,146.64,312.17,1
2511,2,1533.75,60.88,141.64,299.16,1
2512,2,1533.88,60.85,145.23,293.39,1
2513,2,1534.0,60.83,148.74,295.02,1
2514,2,1534.13,60.79,154.33,301.23,1
2515,2,1534.25,60.72,154.93,303.28,1
2516,2,1534.38,60.68,153.71,302.27,1
2517,2,1534.5,60.57,150.01,297.86,1
2518,2,1534.63,60.5,147.98,295.32,1
2519,2,1534.75,60.34,143.04,292.16,1
2520,2,1534.88,60.14,135.62,294.03,1
2521,2,1535.0,60.03,130.81,295.58,1
2522,2,1535.13,59.81,119.47,295.34,1
2523,2,1535.25,59.58,108.9,290.93,1
2524,2,1535.38,59.46,105.21,288.4,1
2525,2,1535.5,59.24,102.52,284.76,1
2526,2,1535.63,59.04,106.17,284.29,1
2527,2,1535.75,58.94,109.5,284.87,1
2528,2,1535.88,58.76,116.72,287.08,1
2529,2,1536.0,58.59,122.15,290.47,1
2530,2,1536.13,58.51,123.26,292.51,1
2531,2,1536.25,58.37,121.36,296.97,1
2532,2,1536.38,58.3,118.76,298.99,1
2533,2,1536.5,58.18,113.94,302.95,1
2534,2,1536.63,58.08,114.95,306.42,1
2535,2,1536.75,58.04,117.81,306.18,1
2536,2,1536.88,57.98,124.22,303.98,1
2537,2,1537.0,57.96,126.65,306.44,1
2538,2,1537.13,57.96,125.9,307.88,1
2539,2,1537.25,58.01,122.15,306.98,1
2540,2,1537.38,58.1,117.7,305.59,1
2541,2,1537.5,58.16,115.69,305.38,1
2542,2,1537.63,58.32,113.39,302.53,1
2543,2,1537.75,58.51,115.8,297.78,1
2544,2,1537.88,58.61,119.32,297.95,1
2545,2,1538.0,58.83,130.13,303.13,1
2546,2,1538.13,58.94,136.36,305.05,1
2547,2,1538.25,59.15,148.5,307.22,2
2548,2,1538.38,59.34,159.84,313.48,2
2549,2,1538.5,59.42,164.64,316.02,2
2550,2,1538.63,59.57,170.36,317.24,2
2551,2,1538.75,59.69,172.16,322.61,2
2552,2,1538.88,59.73,173.63,327.54,2
2553,2,1539.0,59.79,178.85,336.23,2
2554,2,1539.13,59.83,180.34,349.58,2
2555,2,1539.25,59.84,177.82,360.66,2
2556,2,1539.38,59.85,168.99,382.65,2
2557,2,1539.5,59.85,164.13,388.43,2
2558,2,1539.63,59.86,153.1,384.57,2
2559,2,1539.75,59.87,138.77,358.52,0
2560,2,1539.88,59.87,131.93,338.54,0
2561,2,1540.0,59.88,123.81,296.52,0
2562,2,1540.13,59.89,124.23,270.87,0
2563,2,1540.25,59.89,126.42,267.45,0
2564,2,1540.38,59.88,132.13,278.2,0
2565,2,1540.5,59.85,137.15,301.87,0
2566,2,1540.63,59.83,138.75,312.15,0
2567,2,1540.75,59.79,139.7,324.59,0
2568,2,1540.88,59.73,138.0,332.68,0
2569,2,1541.0,59.71,136.49,336.34,0
2570,2,1541.13,59.66,133.25,339.8,0
2571,2,1541.25,59.65,132.14,337.97,0
2572,2,1541.38,59.63,132.47,331.64,0
2573,2,1541.5,59.63,135.27,339.23,0
2574,2,1541.63,59.63,136.5,346.69,0
2575,2,1541.75,59.67,137.08,351.73,0
2576,2,1541.88,59.71,135.45,350.34,0
2577,2,1542.0,59.74,134.61,350.71,0
2578,2,1542.13,59.8,134.26,341.54,0
2579,2,1542.25,59.86,135.77,323.79,0
2580,2,1542.38,59.89,137.0,320.05,0
2581,2,1542.5,59.94,139.11,324.99,0
2582,2,1542.63,59.97,139.49,330.05,0
2583,2,1542.75,60.0,138.11,335.25,0
2584,2,1542.88,60.02,134.23,328.79,0
2585,2,1543.0,60.03,132.41,324.38,0
2586,2,1543.13,60.02,131.11,314.13,0
2587,2,1543.25,59.99,133.4,299.45,0
2588,2,1543.38,59.97,135.04,295.15,0
2589,2,1543.5,59.92,137.49,297.25,0
2590,2,1543.63,59.86,138.49,309.52,0
2591,2,1543.75,59.83,138.32,320.6,0
2592,2,1543.88,59.76,137.02,344.65,0
2593,2,1544.0,59.7,136.56,354.85,0
2594,2,1544.13,59.67,137.24,355.8,0
2595,2,1544.25,59.62,140.39,353.2,0
2596,2,1544.38,59.6,142.65,349.73,0
2597,2,1544.5,59.57,147.9,346.03,2
2598,2,1544.63,59.56,152.63,349.9,2
2599,2,1544.75,59.57,153.63,351.78,2
2600,2,1544.88,59.59,151.41,358.35,2
2601,2,1545.0,59.64,146.3,363.54,2
2602,2,1545.13,59.67,144.21,360.51,2
2603,2,1545.25,59.75,142.24,352.44,2
2604,2,1545.38,59.84,142.91,353.4,2
2605,2,1545.5,59.89,143.43,353.09,2
2606,2,1545.63,60.01,143.78,350.04,2
2607,2,1545.75,60.06,143.58,350.86,2
2608,2,1545.88,60.18,142.55,355.22,2
2609,2,1546.0,60.28,142.1,354.48,2
2610,2,1546.13,60.33,142.24,352.5,2
2611,2,1546.25,60.41,142.67,348.95,2
2612,2,1546.38,60.46,142.89,348.15,2
2613,2,1546.5,60.48,143.15,348.35,2
2614,2,1546.63,60.5,144.82,349.8,2
2615,2,1546.75,60.5,146.58,356.25,2
2616,2,1546.88,60.5,146.63,359.96,2
2617,2,1547.0,60.51,145.34,362.57,2
2618,2,1547.13,60.53,145.52,358.84,2
2619,2,1547.25,60.56,147.37,356.31,2
2620,2,1547.38,60.64,154.41,357.72,2
2621,2,1547.5,60.7,158.59,363.27,2
2622,2,1547.63,60.84,165.45,376.82,2
2623,2,1547.75,61.03,168.05,384.43,2
2624,2,1547.88,61.13,167.82,385.5,2
2625,2,1548.0,61.34,165.77,381.19,2
2626,2,1548.13,61.55,162.51,374.73,2
2627,2,1548.25,61.65,160.36,373.19,2
2628,2,1548.38,61.82,153.66,368.1,2
2629,2,1548.5,61.96,144.55,348.4,2
2630,2,1548.63,62.01,141.22,332.71,2
2631,2,1548.75,62.08,141.41,304.0,2
2632,2,1548.88,62.09,144.96,296.27,2
2633,2,1549.0,62.09,154.75,298.67,2
2634,2,1549.13,62.04,161.45,322.51,2
2635,2,1549.25,62.01,162.41,338.5,2
2636,2,1549.38,61.91,159.66,362.39,2
2637,2,1549.5,61.79,153.79,364.88,2
2638,2,1549.63,61.72,151.06,359.8,2
2639,2,1549.75,61.57,147.32,343.39,2
2640,2,1549.88,61.42,145.92,323.2,2
2641,2,1550.0,61.34,146.07,313.63,2
2642,2,1550.13,61.19,147.48,302.83,2
2643,2,1550.25,61.04,148.5,306.17,2
2644,2,1550.38,60.97,148.28,310.34,2
2645,2,1550.5,60.82,146.36,318.58,2
2646,2,1550.63,60.75,144.79,322.28,2
2647,2,1550.75,60.6,140.32,326.42,2
2648,2,1550.88,60.44,135.61,324.72,2
2649,2,1551.0,60.35,133.92,324.52,2
2650,2,1551.13,60.17,132.71,328.19,2
2651,2,1551.25,59.98,133.59,341.88,2
2652,2,1551.38,59.88,134.41,352.06,2
2653,2,1551.5,59.66,136.83,363.46,2
2654,2,1551.63,59.43,140.55,360.41,2
2655,2,1551.75,59.31,142.52,359.03,2
2656,2,1551.88,59.03,145.31,351.78,2
2657,2,1552.0,58.68,144.58,338.14,2
2658,2,1552.13,58.48,142.98,337.47,2
2659,2,1552.25,58.01,139.46,346.43,2
2660,2,1552.38,57.75,138.14,347.64,2
2661,2,1552.5,57.21,136.03,339.15,2
2662,2,1552.63,56.66,133.33,330.19,2
2663,2,1552.75,56.39,131.1,326.11,2
2664,2,1552.88,55.84,123.76,312.2,2
2665,2,1553.0,55.26,112.63,292.51,0
2666,2,1553.13,54.94,107.21,284.49,0
2667,2,1553.25,54.27,100.51,276.9,0
2668,2,1553.38,53.57,99.61,274.29,0
2669,2,1553.5,53.23,100.03,273.55,0
2670,2,1553.63,52.61,99.65,276.36,0
2671,2,1553.75,52.34,98.74,278.54,0
2672,2,1553.88,51.91,97.55,275.75,0
2673,2,1554.0,51.61,98.54,267.4,0
2674,2,1554.13,51.51,99.05,265.87,0
2675,2,1554.25,51.41,98.0,270.06,0
2676,2,1554.38,51.44,94.63,276.85,0
2677,2,1554.5,51.5,93.31,279.87,0
2678,2,1554.63,51.72,93.51,284.44,0
2679,2,1554.75,52.04,98.44,285.66,0
2680,2,1554.88,52.24,102.12,284.93,0
2681,2,1555.0,52.66,108.91,283.15,0
2682,2,1555.13,53.12,112.72,279.86,0
2683,2,1555.25,53.35,113.82,276.61,0
2684,2,1555.38,53.84,115.67,271.47,0
2685,2,1555.5,54.09,116.36,271.11,0
2686,2,1555.63,54.64,115.96,271.42,0
2687,2,1555.75,55.22,112.34,273.03,0
2688,2,1555.88,55.52,109.91,275.21,0
2689,2,1556.0,56.1,106.78,274.2,0
2690,2,1556.13,56.62,108.85,264.77,0
2691,2,1556.25,56.86,111.81,262.88,0
2692,2,1556.38,57.28,119.03,266.44,0
2693,2,1556.5,57.62,125.31,271.08,0
2694,2,1556.63,57.77,128.06,277.16,0
2695,2,1556.75,58.03,133.61,301.74,0
2696,2,1556.88,58.14,136.24,314.26,0
2697,2,1557.0,58.34,139.12,332.23,0
2698,2,1557.13,58.52,136.59,347.82,0
2699,2,1557.25,58.6,133.29,349.91,0
2700,2,1557.38,58.77,123.58,333.08,0
2701,2,1557.5,58.94,112.35,303.93,0
2702,2,1557.63,59.03,107.91,289.23,0
2703,2,1557.75,59.22,104.51,264.89,0
2704,2,1557.88,59.42,107.98,256.49,0
2705,2,1558.0,59.53,110.8,257.39,0
2706,2,1558.13,59.76,115.69,264.62,0
2707,2,1558.25,59.99,118.15,273.95,0
2708,2,1558.38,60.11,118.8,277.51,2
2709,2,1558.5,60.35,120.47,284.33,2
2710,2,1558.63,60.46,121.78,288.3,2
2711,2,1558.75,60.68,124.4,294.64,2
2712,2,1558.88,60.9,126.48,298.53,2
2713,2,1559.0,61.0,127.73,299.92,2
2714,2,1559.13,61.2,130.74,299.82,2
2715,2,1559.25,61.39,132.56,302.0,2
2716,2,1559.38,61.48,132.74,306.13,2
2717,2,1559.5,61.66,133.61,314.28,2
2718,2,1559.63,61.83,137.57,319.99,2
2719,2,1559.75,61.92,140.08,324.17,2
2720,2,1559.88,62.07,142.28,328.23,2
2721,2,1560.0,62.14,141.19,324.98,2
2722,2,1560.13,62.28,137.12,316.11,2
2723,2,1560.25,62.4,136.18,312.68,2
2724,2,1560.38,62.46,137.7,309.91,2
2725,2,1560.5,62.55,143.2,303.21,2
2726,2,1560.63,62.64,150.17,303.19,2
2727,2,1560.75,62.67,154.57,303.1,2
2728,2,1560.88,62.74,164.26,300.26,2
2729,2,1561.0,62.79,170.86,302.57,2
2730,2,1561.13,62.81,171.99,305.51,2
2731,2,1561.25,62.84,169.69,311.84,2
2732,2,1561.38,62.86,161.9,317.22,2
2733,2,1561.5,62.87,156.36,316.9,2
2734,2,1561.63,62.87,144.71,308.47,2
